"GdpGrowth","Gdp","MeanGdp","tick"
0.0010193512136656496,510284.5432679778,-3.822841711061897E-4,99.0
0.0029392538938171012,511784.39909873286,6.619813912416379E-4,100.0
-0.004456013222256344,509503.8810494044,-1.6580270492451651E-4,101.0
0.011081993229937886,515150.19960982096,0.0031884113004995627,102.0
-0.004502628776574242,512830.6694967998,7.077837437024481E-4,103.0
-0.006239456250505559,509630.88497055706,1.1330273428604316E-4,104.0
-0.001553609297947914,508839.1176891454,-0.004098564775009223,105.0
0.0029476032376725496,510338.97351990035,-0.0016151541035936262,106.0
-0.0011088960207767066,509773.06066291686,9.503263964932464E-5,107.0
-8.959488525491158E-4,509316.33007415547,3.1425278811559075E-4,108.0
-0.14808269150933137,433895.3970871195,-0.05002917879421905,109.0
0.0025824313852240454,435015.90217846155,-0.04879873632555213,110.0
-0.001753786727458645,434252.9770629875,-0.04908468228385531,111.0
0.00444476314699984,436183.12869191205,0.0017578026015884277,112.0
-0.0018440836299932653,435378.77052461205,2.822975965159908E-4,113.0
-0.0033893811723989136,433903.10591693374,-2.629005517974322E-4,114.0
0.001131652080137871,434394.1332693229,-0.0013672709074180889,115.0
-1.344434504682799E-4,434335.731823183,-7.973908475764272E-4,116.0
8.811323798338528E-4,434718.43910021125,6.26113669834495E-4,117.0
0.0023661592494875084,435747.052155811,0.0010376160596177076,118.0
-0.004207321536130206,433913.7241989706,-3.2000996893626776E-4,119.0
-2.4470952276187553E-5,433903.10591693374,-6.218777463062813E-4,120.0
-5.68801993081886E-4,433656.30096548377,-0.001600198160496079,121.0
-0.1192053930168782,381962.13117464766,-0.03993288865407874,122.0
-0.1979287061110594,306360.8607678269,-0.10590096704033981,123.0
-0.06990898084465015,284943.48522085836,-0.12901435999086255,124.0
0.00743503802558427,287062.05086861795,-0.0868008829767084,125.0
-0.008243951707078116,284695.52518432226,-0.023572631508714647,126.0
0.011896116837608802,288082.29641505936,0.0036957343853716716,127.0
0.0035098951276110184,289093.4350635976,0.002387353419380588,128.0
-0.011551780374864934,285753.8911939276,0.001284743863451649,129.0
-0.002192272631599644,285127.44075889006,-0.003411385959617833,130.0
0.001794082407718088,285638.9828843133,-0.003983323532915477,131.0
0.004634346603670845,286962.7329345192,0.001412052126596449,132.0
-0.0027393351977855677,286176.6458197389,0.001229697937867808,133.0
-0.0013886818629453206,285779.2375020905,1.6877651431333857E-4,134.0
0.005413560499862588,287326.3206939127,4.2851447971058626E-4,135.0
-0.0033042913636661545,286376.9108138898,2.4019575775039085E-4,136.0
6.442639119324296E-4,286561.4131227379,9.178443493763075E-4,137.0
-0.0020484052167172246,285974.4192291874,-0.0015694775561502967,138.0
0.0026125444710114343,286721.54011699534,4.0280105540889947E-4,139.0
-0.007066141357382392,284695.52518432226,-0.0021673340343627075,140.0
0.0094883243561985,287396.8086700294,0.0016782424899425342,141.0
-0.002623167708514319,286642.9186419961,-6.699490323271698E-5,142.0
0.0038487677287570533,287746.14065694215,0.0035713081254804316,143.0
0.005539889738371173,289340.22254882345,0.0022551632528713225,144.0
-0.00913413846033409,286697.3488939186,8.483966893139902E-5,145.0
-0.0020899844970408057,286098.15587938763,-0.001894744406334554,146.0
-0.003799359372453887,285011.1661694055,-0.005007827443276241,147.0
0.005211860278831665,286496.6045453873,-2.25827863554322E-4,148.0
-9.93231465886016E-4,286212.04710288334,1.3975648016394124E-4,149.0
-0.002704704942681656,285437.92796442914,5.046412900880184E-4,150.0
-6.940222075392398E-4,285239.82770354784,-0.0014639862053689497,151.0
2.2385831862620936E-4,285303.6810117828,-0.0010582896105315414,152.0
-0.002127560150018775,284696.68026940845,-8.659080129772476E-4,153.0
0.0012353139172426339,285048.370040738,-2.2279597138328972E-4,154.0
-3.6795446283265017E-4,284943.48522085836,-4.2006689853624294E-4,155.0
-0.03785266334327364,274157.61540293414,-0.012328434629621196,156.0
0.006022269243032794,275808.66637791845,-0.01073278285435781,157.0
-0.0059862186227390025,274157.61540293414,-0.012605537574326593,158.0
7.059070174982655E-4,274351.14518754766,2.473192125973754E-4,159.0
4.21024335601301E-6,274352.3002726339,-0.0017587004539615515,160.0
-7.09616319988193E-4,274157.61540293414,1.6698028871841146E-7,161.0
0.02058160147893675,279800.21818557294,0.00662539846743488,162.0
-0.016578559235087758,275161.53369439294,0.0010978086412869563,163.0
0.027386035226069808,282697.117149007,0.01046302582330629,164.0
-0.021628560256635114,276582.78551637265,-0.003607028088550998,165.0
-0.08128187866414151,254101.61710344057,-0.025174801231568913,166.0
4.2596956157929164E-4,254209.8566578747,-0.03416148978639908,167.0
-0.0032006892335563666,253396.20990660595,-0.028018866112039496,168.0
-2.1480294414283522E-4,253341.77965468337,-9.96507538706606E-4,169.0
-0.08636481453165185,231461.96384168803,-0.029926768903116987,170.0
0.02615477726119728,237515.79995040668,-0.020141613404865772,171.0
-0.026532113428119567,231214.00380515194,-0.028914050232858018,172.0
0.007825862535531925,233023.452815221,0.0024828421228699073,173.0
-0.0077650939774886124,231214.00380515194,-0.008823781623358723,174.0
0.0,231214.00380515194,2.025618601446515E-5,175.0
0.0,231214.00380515194,-0.0025883646591628433,176.0
0.0,231214.00380515194,2.7466455036299447E-17,177.0
0.0027203014940396023,231842.97560514597,9.067671646798949E-4,178.0
0.004824961634124241,232961.609067582,0.002515087709387975,179.0
-0.006587572630473571,231426.95754773731,3.1923016589678496E-4,180.0
0.005240538720663465,232639.75947977157,0.0011593092414380725,181.0
0.0026154298070328965,233248.21244101593,4.2279863240762437E-4,182.0
-0.004366314377319376,232229.77741755068,0.0011632180501256891,183.0
-3.440136143199725E-4,232149.88721246854,-6.982993948687899E-4,184.0
-0.002119139347098484,231657.92925205213,-0.0022764891129125834,185.0
0.018926049578693965,236042.29870637404,0.00548763220575853,186.0
-0.012475409970334719,233097.57425967182,0.0014438334204202815,187.0
-0.0079011487423798,231255.83565395823,-4.835030446734903E-4,188.0
0.014242575602225568,234549.51437671558,-0.0020446610368296224,189.0
-0.006945316129502748,232920.49385134794,-2.012964232189655E-4,190.0
2.392475977691944E-4,232976.2195199731,0.002512169023497366,191.0
-0.20511570321993872,185189.138419611,-0.0706072572505574,192.0
-0.023670064474097707,180805.6995733162,-0.07618217336542239,193.0
-0.001523138034156317,180530.30753550385,-0.07676963524273091,194.0
0.004259321883065029,181299.24422494628,-0.006977960208396331,195.0
0.012831062389920682,183625.50613884203,0.005189082079609798,196.0
-0.009835913909385086,181819.38146889312,0.002418156787866875,197.0
0.024101478622408173,186201.49740450512,0.00903220903431459,198.0
-0.026002879618893752,181359.72228263802,-0.003912438301956888,199.0
0.0333601149939276,187409.9034732536,0.010486237999147342,200.0
-0.028720718781718606,182027.35633868925,-0.0071211611355615845,201.0
0.0078611100463685,183458.29341831722,0.004166835419525832,202.0
-0.013290609766580912,181020.02083205146,-0.01138340616731034,203.0
-0.003923551265450565,180309.77950024398,-0.00311768366188766,204.0
2.677319791864314E-5,180314.6069696572,-0.005729129278037612,205.0
0.0035775099980809217,180959.6842788912,-1.0642268981700094E-4,206.0
-0.0035914340878578682,180309.77950024398,4.283036047231352E-6,207.0
0.0,180309.77950024398,-4.641363258983028E-6,208.0
0.003005507478042676,180851.7018908962,-1.953088699383983E-4,209.0
-0.09176870765780183,164255.1749306546,-0.02958773339325305,210.0
7.032259937795494E-6,164256.33001574085,-0.02958538930660712,211.0
1.532543214945773E-5,164258.84731498163,-0.030582116655238193,212.0
-2.2357299999636962E-5,164255.1749306546,1.3069587076201448E-10,213.0
0.0,164255.1749306546,-2.3439559500610694E-6,214.0
2.2357799859675756E-5,164258.84731498163,1.6662001160666512E-10,215.0
-1.304835186084836E-5,164256.7040077456,3.1031493329411402E-6,216.0
-2.2768751328060892E-6,164256.33001574085,2.3441909553391108E-6,217.0
1.532543214945773E-5,164258.84731498163,6.838526643469904E-11,218.0
-2.2357299999636962E-5,164255.1749306546,-3.102914327663099E-6,219.0
0.001342594139593876,164475.70296591448,4.451874239145643E-4,220.0
-0.0013407939974305232,164255.1749306546,-6.852385945429378E-6,221.0
0.0013742610957197625,164480.90442733245,4.5868707929437043E-4,222.0
-0.0013723750940193172,164255.1749306546,-4.4630266524336065E-4,223.0
0.00414272245641791,164935.6385324227,0.0013815361527061171,224.0
-0.0041033655519393235,164258.84731498163,-4.4433939651357824E-4,225.0
-2.2357299999636962E-5,164255.1749306546,5.666534826315168E-6,226.0
0.0026576515633563325,164691.70795309843,-4.893570961942107E-4,227.0
-0.002628308634944015,164258.84731498163,2.3285428042254044E-6,228.0
0.0026009767092307033,164686.08075113298,8.767732125476721E-4,229.0
-0.00260951461976648,164256.33001574085,-8.789488484932654E-4,230.0
1.532543214945773E-5,164258.84731498163,2.2625072045588463E-6,231.0
-2.2357299999636962E-5,164255.1749306546,-8.721821625388878E-4,232.0
0.0,164255.1749306546,-2.3439559500611448E-6,233.0
0.0,164255.1749306546,-7.452433333213721E-6,234.0
0.0013649519394535517,164479.3753502415,4.549839798178492E-4,235.0
-0.0013467722438632822,164257.85909283182,6.059898530088468E-6,236.0
-1.634114916648652E-5,164255.1749306546,6.128488079262944E-7,237.0
2.2357799859675756E-5,164258.84731498163,-4.4691853105669903E-4,238.0
-2.2357299999636962E-5,164255.1749306546,-5.446883102150633E-6,239.0
0.0,164255.1749306546,1.6662001154003187E-10,240.0
0.0026364413048003714,164688.224058369,8.713613349335767E-4,241.0
-0.0026202240815375853,164256.7040077456,5.405741087593918E-6,242.0
-2.2768751328060892E-6,164256.33001574085,4.646782709991888E-6,243.0
-7.032210485463423E-6,164255.1749306546,-8.765110557186197E-4,244.0
2.2357799859675756E-5,164258.84731498163,4.349571413800707E-6,245.0
-2.2357299999636962E-5,164255.1749306546,-2.343903541809584E-6,246.0
0.001342594139593876,164475.70296591448,4.4753154648463693E-4,247.0
-0.001318466174774695,164258.84731498163,5.902216065133426E-7,248.0
-6.016249145575154E-6,164257.85909283182,6.037238557867278E-6,249.0
-1.634114916648652E-5,164255.1749306546,-4.4694119102892024E-4,250.0
2.2357799859675756E-5,164258.84731498163,1.3384920338610265E-10,251.0
-2.2357299999636962E-5,164255.1749306546,-5.44688310215055E-6,252.0
0.0,164255.1749306546,1.6662001162360578E-10,253.0
0.0013649519394535517,164479.3753502415,4.4753154648463693E-4,254.0
-0.0013537949181879607,164256.7040077456,3.719007088528956E-6,255.0
0.003962379533087651,164907.55140987833,0.0013245121847844125,256.0
-0.00261074659585173,164477.01958140475,-7.2066031734817E-7,257.0
-0.00132646048048761,164258.84731498163,8.390818916102077E-6,258.0
-2.2357299999636962E-5,164255.1749306546,-0.0013198547921129938,259.0
0.0,164255.1749306546,-4.4960592682908375E-4,260.0
2.2357799859675756E-5,164258.84731498163,1.6662001151631495E-10,261.0
-6.016249145575154E-6,164257.85909283182,5.447183571365452E-6,262.0
-1.634114916648652E-5,164255.1749306546,1.338492032788118E-10,263.0
0.0013729676107456605,164480.69196573176,4.502034041445316E-4,264.0
0.001239414218616577,164684.55167404198,8.653468933985823E-4,265.0
-0.002607267888959206,164255.1749306546,1.7046468010091058E-6,266.0
0.0026140835049406957,164684.55167404198,4.154099448660208E-4,267.0
-0.0025686695721188943,164261.53147715883,-8.539513187124696E-4,268.0
-3.8697718492312954E-5,164255.1749306546,2.2387381098280246E-6,269.0
0.0,164255.1749306546,-8.691224302037372E-4,270.0
2.2357799859675756E-5,164258.84731498163,-5.4466395442137995E-6,271.0
-2.2357299999636962E-5,164255.1749306546,1.6662001153099686E-10,272.0
0.0,164255.1749306546,1.6662001153099686E-10,273.0
2.2357799859675756E-5,164258.84731498163,1.6662001153099686E-10,274.0
-6.016249145575154E-6,164257.85909283182,5.447183571365467E-6,275.0
-1.634114916648652E-5,164255.1749306546,1.338492032934937E-10,276.0
0.0013729676107456605,164480.69196573176,4.502034041445316E-4,277.0
-0.0013710851552359473,164255.1749306546,-4.819564552259127E-6,278.0
0.0,164255.1749306546,6.274851699030471E-7,279.0
0.0,164255.1749306546,-4.570283850786505E-4,280.0
3.869921606368206E-5,164261.53147715883,1.2899738687892646E-5,281.0
-3.8697718492312954E-5,164255.1749306546,4.991904549951053E-10,282.0
0.0,164255.1749306546,4.991904549951053E-10,283.0
2.2357799859675756E-5,164258.84731498163,-5.4466395442137724E-6,284.0
0.0025916677610919145,164684.55167404198,8.713418536505287E-4,285.0
-0.002607267888959206,164255.1749306546,2.2525573307933915E-6,286.0
2.2357799859675756E-5,164258.84731498163,2.2525573307933915E-6,287.0
0.0013445633657516852,164479.70374358195,-4.1344890778261635E-4,288.0
-0.0013650852221704628,164255.1749306546,6.119811469647152E-7,289.0
2.2357799859675756E-5,164258.84731498163,6.119811469647152E-7,290.0
-2.2357299999636962E-5,164255.1749306546,-4.5502824077014265E-4,291.0
0.0013506098108859847,164477.01958140475,4.5020343691533983E-4,292.0
0.0,164477.01958140475,4.4275083696211463E-4,293.0
2.9350418833663706E-5,164481.84705081797,4.599867432398815E-4,294.0
-2.0053230075994415E-5,164478.54865849574,3.0990629192218108E-6,295.0
-0.0013580720991459836,164255.1749306546,-4.495916367961061E-4,296.0
2.2357799859675756E-5,164258.84731498163,-4.5192250978743536E-4,297.0
0.0013282223148976234,164477.01958140475,-2.49732812956276E-6,298.0
0.0012617695357406626,164684.55167404198,8.707832168326526E-4,299.0
-0.002577954456921076,164260.00240006784,4.012464572402102E-6,300.0
-2.0080313369295398E-5,164256.7040077456,-4.4542174484990413E-4,301.0
-9.30906960680433E-6,164255.1749306546,-8.691146132990597E-4,302.0
0.0,164255.1749306546,-9.796460992034326E-6,303.0
2.2357799859675756E-5,164258.84731498163,4.349576750956058E-6,304.0
-2.2357299999636962E-5,164255.1749306546,1.6662001184722248E-10,305.0
0.0,164255.1749306546,1.6662001184722248E-10,306.0
2.9390059797294064E-5,164260.00240006784,2.3442532658846166E-6,307.0
-2.0080313369295398E-5,164256.7040077456,3.1032488093318045E-6,308.0
-9.30906960680433E-6,164255.1749306546,2.2560706369473773E-10,309.0
2.2357799859675756E-5,164258.84731498163,-2.343861038809074E-6,310.0
-2.2357299999636962E-5,164255.1749306546,-3.102856582256262E-6,311.0
0.0,164255.1749306546,1.6662001184778718E-10,312.0
2.9390059797294064E-5,164260.00240006784,2.344253265884618E-6,313.0
-2.0080313369295398E-5,164256.7040077456,3.103248809331806E-6,314.0
-9.30906960680433E-6,164255.1749306546,2.2560706369586711E-10,315.0
0.0,164255.1749306546,-9.796460992034326E-6,316.0
2.2357799859675756E-5,164258.84731498163,4.349576750956058E-6,317.0
0.0013282223148976234,164477.01958140475,4.5019337158576524E-4,318.0
-0.0013417653495032434,164256.33001574085,2.9382550846841337E-6,319.0
1.532543214945773E-5,164258.84731498163,5.941325146114578E-7,320.0
0.001337531263036412,164478.54865849574,3.6971152275409665E-6,321.0
-0.0013580720991459836,164255.1749306546,-1.7384679867057824E-6,322.0
0.0013729676107456605,164480.69196573176,4.5080892487869514E-4,323.0
0.001239414218616577,164684.55167404198,4.181032434054168E-4,324.0
-0.002607267888959206,164255.1749306546,1.7046468010092502E-6,325.0
0.002621115764878314,164685.7067591282,4.177540315118938E-4,326.0
-0.0025826793073042502,164260.37639207262,-8.562771437950487E-4,327.0
-3.1665953361707954E-5,164255.1749306546,2.2568347374506836E-6,328.0
0.0,164255.1749306546,-8.714484202219873E-4,329.0
0.0013729676107456605,164480.69196573176,4.4710055246131625E-4,330.0
-2.232714541218442E-5,164477.01958140475,4.502134884444907E-4,331.0
-0.0013417653495032434,164256.33001574085,2.958371943409619E-6,332.0
1.532543214945773E-5,164258.84731498163,-4.495890209219913E-4,333.0
-1.304835186084836E-5,164256.7040077456,-4.464960897382126E-4,334.0
-9.30906960680433E-6,164255.1749306546,-2.34399643939958E-6,335.0
2.2357799859675756E-5,164258.84731498163,1.261306730966342E-10,336.0
-2.2357299999636962E-5,164255.1749306546,-3.102856582256437E-6,337.0
0.0026140835049406957,164684.55167404198,8.713613349335768E-4,338.0
-0.002600253964006933,164256.33001574085,-2.8425863552927408E-6,339.0
0.0026293905543047203,164688.224058369,8.81073365079493E-4,340.0
-0.0026202240815375853,164256.7040077456,-8.636958304132674E-4,341.0
0.0013412881683584393,164477.01958140475,4.5015154704185683E-4,342.0
-0.00132646048048761,164258.84731498163,-8.684654645555867E-4,343.0
-2.2357299999636962E-5,164255.1749306546,-2.509870709603916E-6,344.0
7.032259937795494E-6,164256.33001574085,-4.472618401831518E-4,345.0
0.0026293905543047203,164688.224058369,8.713551714142916E-4,346.0
-0.0012731657109797162,164478.54865849574,4.5441903442093183E-4,347.0
-0.0013580720991459836,164255.1749306546,-6.157519403278902E-7,348.0
0.0,164255.1749306546,-8.770792700419014E-4,349.0
2.2357799859675756E-5,164258.84731498163,-4.452380997621041E-4,350.0
-1.5325197284186573E-5,164256.33001574085,2.3442008584949128E-6,351.0
-7.032210485463423E-6,164255.1749306546,1.30696673771836E-10,352.0
2.2357799859675756E-5,164258.84731498163,1.30696673771836E-10,353.0
-1.304835186084836E-5,164256.7040077456,7.590791711198425E-7,354.0
-9.30906960680433E-6,164255.1749306546,1.2613067287358217E-10,355.0
0.0026364413048003714,164688.224058369,8.713612944442382E-4,356.0
-0.002629508759296029,164255.1749306546,-7.921747008219892E-7,357.0
7.032259937795494E-6,164256.33001574085,4.654935147377952E-6,358.0
1.532543214945773E-5,164258.84731498163,-8.690503557362599E-4,359.0
-1.304835186084836E-5,164256.7040077456,3.1031134088002957E-6,360.0
-9.30906960680433E-6,164255.1749306546,-2.343996439399645E-6,361.0
0.0013506098108859847,164477.01958140475,4.4275079647277597E-4,362.0
-0.00132646048048761,164258.84731498163,4.946753597188733E-6,363.0
-1.5325197284186573E-5,164256.33001574085,2.9413777047279858E-6,364.0
-7.032210485463423E-6,164255.1749306546,-4.496059627524214E-4,365.0
0.0013729676107456605,164480.69196573176,4.502034009920021E-4,366.0
-0.001361788762615524,164256.7040077456,1.3822125482230215E-6,367.0
-9.30906960680433E-6,164255.1749306546,6.232595077760526E-7,368.0
